id,name,categories,latitude,longitude,address,zip_code,price,rating,review_count,url
SvTu5KD5eQACUrAuaN-8cg,Thicket Food Park,['foodtrucks'],30.18517,-97.79212,7800 South 1st St,78745,$$,4.5,10,https://www.yelp.com/biz/thicket-food-park-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
mZhzpsccFPC4Q_4Sc9xrHA,DFG Noodles,['foodtrucks'],30.28960609,-97.71535492,,78722,$,4,82,https://www.yelp.com/biz/dfg-noodles-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
_rX2xDlQtbDipXJpg53-bA,Stuffed,['foodtrucks'],30.26395,-97.72988,1211 East 6th St,78702,,5,3,https://www.yelp.com/biz/stuffed-austin-5?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
Y-3Ime0PeO6H2yZVEWK97w,Chutney Bites,"['indpak', 'hotdogs', 'foodtrucks']",30.2678298,-97.7388625,403 E 7th St,78701,$,4.5,19,https://www.yelp.com/biz/chutney-bites-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
tB37pdlKl-xdugAXJ1Ycag,Angry Egg Roll,['foodtrucks'],30.2670916,-97.7369392,667 Red River St,78701,$,4,59,https://www.yelp.com/biz/angry-egg-roll-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
abWx9PGjV84Q9RxJYAKoyQ,Conscious Cravings,"['gluten_free', 'vegan', 'foodtrucks']",30.25096,-97.75421,1311 S 1st St,78704,$,4,233,https://www.yelp.com/biz/conscious-cravings-austin-14?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
nWsmvZN3ODMCX4kRas7J4g,Mi Sabor Oaxaqueño,['foodtrucks'],30.37441945,-97.69035163,10601 N Lamar Blvd,78753,,4.5,3,https://www.yelp.com/biz/mi-sabor-oaxaque%C3%B1o-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
rQ6Up2aI0KtGZtb44ghfsg,Tino's Mexican Food,"['foodtrucks', 'mexican', 'tex-mex']",30.233319,-97.872657,6911 W Hwy 290,78735,$,4.5,28,https://www.yelp.com/biz/tinos-mexican-food-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
U3OK4SzVzApqsYaoP7Y0gw,Blue Basil,"['foodtrucks', 'thai']",30.43327,-97.77172,8650 Spicewood Springs Rd,78759,$,4,40,https://www.yelp.com/biz/blue-basil-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
BfSYqVBQlWQqK9F5ihkSzw,Chico & The Fox,['foodtrucks'],30.23102188,-97.92725372,9201 US Hwy 290 W,78736,$,4.5,19,https://www.yelp.com/biz/chico-and-the-fox-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
8GusTJDbsUChxDYP677npg,Cannone Cucina Italiana,"['foodtrucks', 'pizza', 'italian']",30.26359558,-97.76269531,1720 Barton Springs Rd,78704,$$,4.5,94,https://www.yelp.com/biz/cannone-cucina-italiana-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
kGNC96S2Op3APh5UTQA20g,Wagyu On Wheels,"['foodtrucks', 'burgers']",30.36946297,-97.70950317,,78758,$$,4.5,15,https://www.yelp.com/biz/wagyu-on-wheels-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
_Nb-nFJ0AWbDT0EtiKcdoA,Flavia's Kitchen,"['mexican', 'foodtrucks', 'catering']",30.244371,-97.758238,603 W Live Oak St,78704,,5,31,https://www.yelp.com/biz/flavias-kitchen-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
P6eajp6YsCaacv15nsOodw,Poke Me Long Time,"['poke', 'japanese', 'foodtrucks']",30.26315,-97.72591,1606 E 6th St,78702,$$,4.5,94,https://www.yelp.com/biz/poke-me-long-time-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
2mGMA0uaSh1zNW0xBbICtw,La Traila at Mesa,"['foodtrucks', 'mexican']",30.37399,-97.75526,8143 Mesa Dr,78759,$,4.5,32,https://www.yelp.com/biz/la-traila-at-mesa-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
xPfHLhEDTvpBhJuJSlIZRQ,Gobble Gobble,"['foodtrucks', 'burgers']",30.259389,-97.7382435,83 Rainey St,78701,$$,5,33,https://www.yelp.com/biz/gobble-gobble-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
sCSVQt4bSuU_LvmD3uCCBw,Tx Shawarma,"['mediterranean', 'foodtrucks']",30.24432695,-97.75807749,601 W Live Oak St,78704,$,5,27,https://www.yelp.com/biz/tx-shawarma-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
IDv-q4te2TsaPUbeWIgShQ,Veronica's Papusas Y Tacos,"['mexican', 'foodtrucks', 'salvadoran']",30.18909109,-97.68616598,4276-4298 Lockhart Hwy,78744,,5,4,https://www.yelp.com/biz/veronicas-papusas-y-tacos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
073Fpkhm-Zb4zKgWFilHVA,Archie's BBQ,['foodtrucks'],30.27297,-97.72004,1190 Chicon St,78702,,5,3,https://www.yelp.com/biz/archies-bbq-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
9GR441LoMu-Ib-Efvy9T8w,Kreyol Korner Caribbean Cuisine,"['haitian', 'foodtrucks']",30.3255352,-97.7271464,805 Stark St,78756,$$,5,21,https://www.yelp.com/biz/kreyol-korner-caribbean-cuisine-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
8c6Don4wMC27waWyfJGNlg,Tia's Kitchen,"['mexican', 'foodtrucks']",30.19916,-97.97097,12701 Nutty Brown Rd,78737,$,5,73,https://www.yelp.com/biz/tias-kitchen-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
Ijr_hmGf-GSh4Mg_cslhdw,Dirty Glove Midwest BBQ,"['tradamerican', 'bbq', 'foodtrucks']",30.42847115,-97.67920095,1716 Howard Ln,78728,$,4.5,17,https://www.yelp.com/biz/dirty-glove-midwest-bbq-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
riZX-EMMAXwbQHi_vBZQCQ,My Thai Mom,"['foodtrucks', 'thai']",30.272192,-97.741658,1006 Congress Ave,78701,$,4,71,https://www.yelp.com/biz/my-thai-mom-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
36Vc6mFV_wnzs6FsUC_d8g,Picnik,"['coffee', 'foodtrucks', 'breakfast_brunch']",30.21861,-97.76579,4329 South Congress Ave,78745,$,4,10,https://www.yelp.com/biz/picnik-austin-5?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
mWDRxwPt8HgOdrNyckv99A,Rollin Smoke BBQ,"['bbq', 'foodstands', 'foodtrucks']",30.26288367,-97.7268981,1501 E 6th St,78702,$,4.5,154,https://www.yelp.com/biz/rollin-smoke-bbq-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
aiau4oiEx2PYHpLdtX02iA,Crossroads Farm to Truck,"['foodtrucks', 'newamerican']",30.21118434,-97.7361989,3913 Todd Ln,78744,$$,4.5,43,https://www.yelp.com/biz/crossroads-farm-to-truck-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
1Ri_vfcY09bg_x3iRzdHdw,Ella's Artisan Ice,"['shavedice', 'foodtrucks']",30.2655905,-97.7444235,102 1/2 West 3rd St,78701,,5,18,https://www.yelp.com/biz/ellas-artisan-ice-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
dlDXs27tc8SlRpQxzb-B7g,Whole Foods Food Truck,['foodtrucks'],30.29660732,-97.70756957,4209 Airport Blvd,78722,,5,1,https://www.yelp.com/biz/whole-foods-food-truck-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
9KQ7nj64bvTa8mgT7zSonA,Busty Bites,"['foodtrucks', 'tradamerican']",30.2315001,-97.92720001,9201 Us 290,78736,,5,2,https://www.yelp.com/biz/busty-bites-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
n1yl1LRBgnjFOC1P776LGA,Red Sea Sambusa,"['foodtrucks', 'african', 'breakfast_brunch']",30.38813599,-97.68348259,11806 N Lamar Blvd,78753,,5,12,https://www.yelp.com/biz/red-sea-sambusa-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
363ZNWe9hyIlaLTk0T8HZg,The Halal Gurus,"['halal', 'mediterranean', 'foodtrucks']",30.24191053,-97.75953819,539 W Oltorf S,78704,$,4.5,206,https://www.yelp.com/biz/the-halal-gurus-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
JzolNCAP-2p4uvAFFy_qIg,Pakal,['foodtrucks'],30.2735772,-97.7201556,1867 E 12th St,78702,$,5,4,https://www.yelp.com/biz/pakal-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
erLD01SfdUbGWurNoJTAzw,The Vegan Yacht,"['vegan', 'foodtrucks', 'tradamerican']",30.21881603,-97.79541403,5212 Manchaca Rd,78745,$,4,151,https://www.yelp.com/biz/the-vegan-yacht-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
CSPeL8v2zVxFdbawHQ77mA,Ray's World Taco,"['mexican', 'foodtrucks']",30.398394,-97.727842,3215 Amy Donovan Plz,78758,$,4,177,https://www.yelp.com/biz/rays-world-taco-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
Olu7MlcblqQd3rCVD5Lc6Q,Ramona's Hummus & Pita,"['foodtrucks', 'mediterranean', 'mideastern']",30.2603535,-97.7145152,,78702,,5,24,https://www.yelp.com/biz/ramonas-hummus-and-pita-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
ebi9Q7JWdoKBXnDUkQfZKw,Cluck-N-Burger,"['foodtrucks', 'burgers', 'chicken_wings']",30.38409,-97.71473,10420 Metric Blvd,78758,,4.5,6,https://www.yelp.com/biz/cluck-n-burger-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
QKz25cq-ILOOYGOTGi2f9w,La Gordita Loca,['foodtrucks'],30.34366759,-97.71475831,7545 N Lamar Blvd,78752,$,4.5,9,https://www.yelp.com/biz/la-gordita-loca-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
1MIv9SKawzSitfJ0DayH6Q,Hummus Among Us,"['foodtrucks', 'mediterranean']",30.25533686,-97.72024965,2207 E Cesar Chavez,78702,$$,5,46,https://www.yelp.com/biz/hummus-among-us-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
Pm382Icw-I9f6aCL52I6xA,Soul of a Hick,"['foodtrucks', 'chickenshop', 'catering']",30.2204311,-97.8265258,6218 Brodie Ln,78745,$,5,65,https://www.yelp.com/biz/soul-of-a-hick-sunset-valley?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
sjgbSELDpzaabRe8bZwUbw,Micklethwait Craft Meats,"['foodtrucks', 'bbq']",30.26846,-97.72518,1309 Rosewood Ave,78702,$$,4.5,787,https://www.yelp.com/biz/micklethwait-craft-meats-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
I5dULpCR7QX1XFoF8MPgRA,Afia Foods,"['foodtrucks', 'mediterranean']",30.32118,-97.7395,5000 Burnet Rd,78756,$,4.5,21,https://www.yelp.com/biz/afia-foods-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
3qTjN3CI1tvG2n9gpoUJ9w,Tortas Tacos Y Burritos El Mariachi,['foodtrucks'],30.35979395,-97.6904887,408 E Rundberg Ln,78753,,5,2,https://www.yelp.com/biz/tortas-tacos-y-burritos-el-mariachi-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
9MbWzPRvxANIbpV5PgggNQ,Burro Cheese Kitchen,"['sandwiches', 'foodtrucks']",30.251704,-97.748737,1221 S Congress Ave,78704,$,4,249,https://www.yelp.com/biz/burro-cheese-kitchen-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
_VwGLJo6gDFhLru8gNvNzQ,Wild Taco,['foodtrucks'],30.34279,-97.763619,3800 Dry Creek,78731,$,4.5,34,https://www.yelp.com/biz/wild-taco-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
I-oQr9U_5VXajCC2nMRHmg,Cold Cookie Company,"['foodtrucks', 'icecream', 'sandwiches']",30.29051,-97.74464,2512 Rio Grande,78705,$,4,60,https://www.yelp.com/biz/cold-cookie-company-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
7PfF5swUBBiifxamRlcZqQ,The Hot Box Diner,"['foodtrucks', 'catering', 'pizza']",30.3255271,-97.7271742,805 Stark St,78756,$,4,50,https://www.yelp.com/biz/the-hot-box-diner-austin-17?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
eO7965WkYeMyA1Z9yoD--A,Yummy Thai Food,"['foodtrucks', 'thai']",30.2584,-97.73859,75 Rainey St,78701,$$,4,35,https://www.yelp.com/biz/yummy-thai-food-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
u7naTuxYMT_V-wny4QXXzw,The Mighty Cone,['foodtrucks'],30.2641,-97.76237,1720 Barton Springs Rd,78704,$,3.5,62,https://www.yelp.com/biz/the-mighty-cone-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
gxvhDPD-7eUzWTrPN9tBgQ,La 1 Cajun and Creole,['foodtrucks'],30.25860674,-97.71465205,515 Pedernales St,78702,$,4.5,32,https://www.yelp.com/biz/la-1-cajun-and-creole-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
D7gQeIBGgxBjZNv2lLP81w,Bananarchy,"['desserts', 'foodtrucks', 'catering']",30.24437141,-97.75823975,603 W Live Oak St,78704,$,4.5,296,https://www.yelp.com/biz/bananarchy-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
tHv6_4DKOV8sZnlvTrCN9Q,Rosita's Al Pastor,"['mexican', 'foodtrucks']",30.2418986,-97.7285184,1911 E Riverside Dr,78798,$,4,319,https://www.yelp.com/biz/rositas-al-pastor-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
b4NznzA8cp0lOFU2Qt8Log,Red White & QUE,['foodtrucks'],30.2618408,-97.7595062,415 Jessie St,78704,,5,3,https://www.yelp.com/biz/red-white-and-que-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
8hGvAFOswW9f-uiWULlcxg,Bodhi Viet Vegan,"['vietnamese', 'vegetarian', 'foodtrucks']",30.41728,-97.69988,2301 W Parmer Ln,78727,$,4.5,90,https://www.yelp.com/biz/bodhi-viet-vegan-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
MiRr3aHDWpryg7YZC30hkg,Tacos Guerrero,"['mexican', 'foodtrucks', 'breakfast_brunch']",30.2526512,-97.7129882,96 Pleasant Valley Rd,78702,$,5,125,https://www.yelp.com/biz/tacos-guerrero-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
aMk0aSgeA16iuQFdQgukMg,Taqueria Morales,"['foodtrucks', 'mexican']",30.2003265,-97.8000062,1415 W William Cannon,78745,$,4.5,161,https://www.yelp.com/biz/taqueria-morales-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
kHFPhLPMya2EJqWu3ce0Lg,South Folk Eatery,['foodtrucks'],30.1702549,-97.8260708,10106 Manchaca Rd,78748,$$,4.5,2,https://www.yelp.com/biz/south-folk-eatery-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
ZsnG5C9T8EaBJ_3n8YS3QA,Emojis Grilled Cheese Bar,"['foodtrucks', 'sandwiches', 'catering']",30.20363426,-97.7858963,,78745,$,4,62,https://www.yelp.com/biz/emojis-grilled-cheese-bar-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
owJ_0-9YBYfy40YD7l_KSA,Texas Chili Queens,['foodtrucks'],30.26962,-97.74421,,78701,$$,4,35,https://www.yelp.com/biz/texas-chili-queens-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
JSWtMK-yJAhq206cv6wluw,Wanderlust Food Trailer,"['foodtrucks', 'noodles', 'sandwiches']",30.261,-97.75736,1210 Barton Springs Rd,78704,,5,5,https://www.yelp.com/biz/wanderlust-food-trailer-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
vuOfLg269Rr4-moMAidLqg,Veracruz All Natural,"['foodtrucks', 'mexican']",30.23150915,-97.78777275,4208 Manchaca Rd,78704,$,4,195,https://www.yelp.com/biz/veracruz-all-natural-austin-7?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
5DZv9zdGVaHdXN1y5p5Xog,Munchiez,['foodtrucks'],30.43428,-97.74417,,78727,$,3,21,https://www.yelp.com/biz/munchiez-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
Bhne-nChrFIf3Pg2olE7Ag,Ice Scrapers,"['shavedice', 'icecream', 'foodtrucks']",30.2862669,-97.7425279,411 W 23rd,78705,$,4,110,https://www.yelp.com/biz/ice-scrapers-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
nO3JHm05R9KYNEZ7aIPSGw,Tacos y Pupusas Los Ramos,"['foodtrucks', 'tacos']",30.23619799,-97.72798531,2204 Woodland Ave,78741,$,4.5,22,https://www.yelp.com/biz/tacos-y-pupusas-los-ramos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
OIyHoyqPKKTTjXZkC2NBeA,Bananarchy,"['desserts', 'foodtrucks', 'vegan']",30.2883451,-97.7416832,2420 Guadalupe St,78705,$,4.5,59,https://www.yelp.com/biz/bananarchy-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
vptUFKgZF3ZwoA9lCps14Q,Chi-Town Chicago Style Eatery,"['hotdog', 'sandwiches', 'foodtrucks']",30.32037912,-97.95257907,3595 Ranch Rd 620,78738,$,4.5,47,https://www.yelp.com/biz/chi-town-chicago-style-eatery-bee-cave?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
boU7HdmXarcEdUbuSummbQ,Frydeez,['foodtrucks'],30.38294701,-97.7218454,,78758,$,4,22,https://www.yelp.com/biz/frydeez-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
RG14VD07mNN-oXeTAYB8Fg,Holy Macaroni,"['tradamerican', 'foodtrucks']",30.29051,-97.74464,2512 Rio Grande St,78705,$,4,8,https://www.yelp.com/biz/holy-macaroni-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
Pa2IRIhT0FjoAMrT5j-gTw,Stacked Sliders,"['foodtrucks', 'tradamerican', 'sandwiches']",30.2586937,-97.76625061,,78704,$,4.5,35,https://www.yelp.com/biz/stacked-sliders-austin-6?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
dS38_fpeqGF6LkUuW_bQBA,Kosmos,"['foodtrucks', 'russian']",30.29298,-97.74177,2718 Guadalupe St,78705,,5,9,https://www.yelp.com/biz/kosmos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
bSAqTCPNFVuF_rFg6FhetQ,Paperboy,"['foodtrucks', 'breakfast_brunch', 'newamerican']",30.2315,-97.78774,4204 Manchaca Rd,78704,$,4,23,https://www.yelp.com/biz/paperboy-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
RslcZcFv3i7CrzyQeqCrdQ,Chilaquil,['foodtrucks'],30.28842,-97.74179,2420 Guadalupe St,78705,,4,8,https://www.yelp.com/biz/chilaquil-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw
