id,name,categories,latitude,longitude,address,zip_code,price,rating,review_count,url,walk_score
5ufHVEdJNPypB4v_UhUUUQ,Patrizi's,italian foodstands ,30.28397151,-97.71721015,2307 Manor Rd,78722.0,$$,4.5,494,https://www.yelp.com/biz/patrizis-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,80
BW3XBJeElYEaFpNGuKGQ0Q,Doggie Style,hotdog vegan ,30.24441,-97.75808,603 W Live Oak St,78704.0,$,5.0,44,https://www.yelp.com/biz/doggie-style-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86
DDX_MarslhZsF_1gWMBlYA,Austin Chai Wala,coffee ,30.314970000000002,-97.74142990000001,1309 W 45th St,78756.0,$,4.5,47,https://www.yelp.com/biz/austin-chai-wala-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86
#NAME?,Tommy Want Wingy,chicken_wings foodstands ,30.260687,-97.738376,94 Rainey St,78701.0,$,4.5,231,https://www.yelp.com/biz/tommy-want-wingy-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,90
W9ocbbplSpVgfOvUGXSeeA,Dock & Roll Diner,sandwiches seafood ,30.2641,-97.76236999999999,1720 Barton Springs Rd,78704.0,$$,4.0,263,https://www.yelp.com/biz/dock-and-roll-diner-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,69
SvTu5KD5eQACUrAuaN-8cg,Thicket Food Park,unknown,30.18517,-97.79212,7800 South 1st St,78745.0,$$,4.5,10,https://www.yelp.com/biz/thicket-food-park-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,41
mZhzpsccFPC4Q_4Sc9xrHA,DFG Noodles,unknown,30.28960609,-97.71535492,,78722.0,$,4.0,82,https://www.yelp.com/biz/dfg-noodles-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,64
_rX2xDlQtbDipXJpg53-bA,Stuffed,unknown,30.26395,-97.72988000000001,1211 East 6th St,78702.0,,5.0,3,https://www.yelp.com/biz/stuffed-austin-5?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,90
abWx9PGjV84Q9RxJYAKoyQ,Conscious Cravings,gluten_free vegan ,30.25096,-97.75421,1311 S 1st St,78704.0,$,4.0,232,https://www.yelp.com/biz/conscious-cravings-austin-14?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82
tB37pdlKl-xdugAXJ1Ycag,Angry Egg Roll,unknown,30.267091600000004,-97.7369392,667 Red River St,78701.0,$,4.0,59,https://www.yelp.com/biz/angry-egg-roll-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,94
nWsmvZN3ODMCX4kRas7J4g,Mi Sabor Oaxaqueño,unknown,30.37441945,-97.69035163,10601 N Lamar Blvd,78753.0,,4.5,3,https://www.yelp.com/biz/mi-sabor-oaxaque%C3%B1o-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,63
rQ6Up2aI0KtGZtb44ghfsg,Tino's Mexican Food,mexican tex-mex ,30.233319,-97.87265699999999,6911 W Hwy 290,78735.0,$,4.5,28,https://www.yelp.com/biz/tinos-mexican-food-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,47
U3OK4SzVzApqsYaoP7Y0gw,Blue Basil,thai ,30.43327,-97.77172,8650 Spicewood Springs Rd,78759.0,$,4.0,40,https://www.yelp.com/biz/blue-basil-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,71
BfSYqVBQlWQqK9F5ihkSzw,Chico & The Fox,unknown,30.23102188,-97.92725372,9201 US Hwy 290 W,78736.0,$,4.5,19,https://www.yelp.com/biz/chico-and-the-fox-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,27
P6eajp6YsCaacv15nsOodw,Poke Me Long Time,poke japanese ,30.26315,-97.72591,1606 E 6th St,78702.0,$$,4.5,94,https://www.yelp.com/biz/poke-me-long-time-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88
8GusTJDbsUChxDYP677npg,Cannone Cucina Italiana,pizza italian ,30.26359558,-97.76269531,1720 Barton Springs Rd,78704.0,$$,4.5,94,https://www.yelp.com/biz/cannone-cucina-italiana-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,69
kGNC96S2Op3APh5UTQA20g,Wagyu On Wheels,burgers ,30.36946297,-97.70950317,,78758.0,$$,4.5,15,https://www.yelp.com/biz/wagyu-on-wheels-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,61
_Nb-nFJ0AWbDT0EtiKcdoA,Flavia's Kitchen,mexican catering ,30.244371,-97.758238,603 W Live Oak St,78704.0,,5.0,31,https://www.yelp.com/biz/flavias-kitchen-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86
2mGMA0uaSh1zNW0xBbICtw,La Traila at Mesa,mexican ,30.373990000000003,-97.75525999999999,8143 Mesa Dr,78759.0,$,4.5,32,https://www.yelp.com/biz/la-traila-at-mesa-austin-3?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,60
xPfHLhEDTvpBhJuJSlIZRQ,Gobble Gobble,burgers ,30.259389000000002,-97.73824350000001,83 Rainey St,78701.0,$$,5.0,33,https://www.yelp.com/biz/gobble-gobble-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82
sCSVQt4bSuU_LvmD3uCCBw,Tx Shawarma,mediterranean ,30.24432695,-97.75807749,601 W Live Oak St,78704.0,$,5.0,27,https://www.yelp.com/biz/tx-shawarma-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86
IDv-q4te2TsaPUbeWIgShQ,Veronica's Papusas Y Tacos,mexican salvadoran ,30.18909109,-97.68616598,4276-4298 Lockhart Hwy,78744.0,,5.0,4,https://www.yelp.com/biz/veronicas-papusas-y-tacos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,7
073Fpkhm-Zb4zKgWFilHVA,Archie's BBQ,unknown,30.27297,-97.72004,1190 Chicon St,78702.0,,5.0,3,https://www.yelp.com/biz/archies-bbq-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,83
9GR441LoMu-Ib-Efvy9T8w,Kreyol Korner Caribbean Cuisine,haitian ,30.3255352,-97.72714640000001,805 Stark St,78756.0,$$,5.0,21,https://www.yelp.com/biz/kreyol-korner-caribbean-cuisine-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,79
8c6Don4wMC27waWyfJGNlg,Tia's Kitchen,mexican ,30.19916,-97.97097,12701 Nutty Brown Rd,78737.0,$,5.0,73,https://www.yelp.com/biz/tias-kitchen-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,14
Ijr_hmGf-GSh4Mg_cslhdw,Dirty Glove Midwest BBQ,tradamerican bbq ,30.42847115,-97.67920095,1716 Howard Ln,78728.0,$,4.5,17,https://www.yelp.com/biz/dirty-glove-midwest-bbq-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,50
riZX-EMMAXwbQHi_vBZQCQ,My Thai Mom,thai ,30.272191999999997,-97.741658,1006 Congress Ave,78701.0,$,4.0,71,https://www.yelp.com/biz/my-thai-mom-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,91
36Vc6mFV_wnzs6FsUC_d8g,Picnik,coffee breakfast_brunch ,30.218609999999998,-97.76579,4329 South Congress Ave,78745.0,$,4.0,10,https://www.yelp.com/biz/picnik-austin-5?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,66
mWDRxwPt8HgOdrNyckv99A,Rollin Smoke BBQ,bbq foodstands ,30.26288367,-97.72689809999999,1501 E 6th St,78702.0,$,4.5,153,https://www.yelp.com/biz/rollin-smoke-bbq-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,88
aiau4oiEx2PYHpLdtX02iA,Crossroads Farm to Truck,newamerican ,30.21118434,-97.7361989,3913 Todd Ln,78744.0,$$,4.5,43,https://www.yelp.com/biz/crossroads-farm-to-truck-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,26
dlDXs27tc8SlRpQxzb-B7g,Whole Foods Food Truck,unknown,30.29660732,-97.70756957,4209 Airport Blvd,78722.0,,5.0,1,https://www.yelp.com/biz/whole-foods-food-truck-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,58
9KQ7nj64bvTa8mgT7zSonA,Busty Bites,tradamerican ,30.231500099999998,-97.92720001,9201 Us 290,78736.0,,5.0,2,https://www.yelp.com/biz/busty-bites-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,27
363ZNWe9hyIlaLTk0T8HZg,The Halal Gurus,halal mediterranean ,30.24191053,-97.75953819,539 W Oltorf S,78704.0,$,4.5,205,https://www.yelp.com/biz/the-halal-gurus-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,87
n1yl1LRBgnjFOC1P776LGA,Red Sea Sambusa,african breakfast_brunch ,30.38813599,-97.68348259,11806 N Lamar Blvd,78753.0,,5.0,12,https://www.yelp.com/biz/red-sea-sambusa-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,44
JzolNCAP-2p4uvAFFy_qIg,Pakal,unknown,30.2735772,-97.7201556,1867 E 12th St,78702.0,$,5.0,4,https://www.yelp.com/biz/pakal-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,83
erLD01SfdUbGWurNoJTAzw,The Vegan Yacht,vegan tradamerican ,30.21881603,-97.79541403,5212 Manchaca Rd,78745.0,$,4.0,151,https://www.yelp.com/biz/the-vegan-yacht-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,60
CSPeL8v2zVxFdbawHQ77mA,Ray's World Taco,mexican ,30.398394,-97.72784200000001,3215 Amy Donovan Plz,78758.0,$,4.0,177,https://www.yelp.com/biz/rays-world-taco-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,72
Olu7MlcblqQd3rCVD5Lc6Q,Ramona's Hummus & Pita,mediterranean mideastern ,30.264298999999998,-97.72773079999999,,78702.0,,5.0,24,https://www.yelp.com/biz/ramonas-hummus-and-pita-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,91
1MIv9SKawzSitfJ0DayH6Q,Hummus Among Us,mediterranean ,30.25533686,-97.72024965,2207 E Cesar Chavez,78702.0,$$,5.0,46,https://www.yelp.com/biz/hummus-among-us-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,79
ebi9Q7JWdoKBXnDUkQfZKw,Cluck-N-Burger,burgers chicken_wings ,30.384090000000004,-97.71473,10420 Metric Blvd,78758.0,,4.5,6,https://www.yelp.com/biz/cluck-n-burger-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,39
7PfF5swUBBiifxamRlcZqQ,The Hot Box Diner,catering pizza ,30.325527100000002,-97.72717420000001,805 Stark St,78756.0,$,4.0,50,https://www.yelp.com/biz/the-hot-box-diner-austin-17?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,79
QKz25cq-ILOOYGOTGi2f9w,La Gordita Loca,unknown,30.34366759,-97.71475831,7545 N Lamar Blvd,78752.0,$,4.5,9,https://www.yelp.com/biz/la-gordita-loca-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,77
Pm382Icw-I9f6aCL52I6xA,Soul of a Hick,chickenshop catering ,30.2204311,-97.82652579999998,6218 Brodie Ln,78745.0,$,5.0,65,https://www.yelp.com/biz/soul-of-a-hick-sunset-valley?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,39
ZlM7iYJf_6yY_piw3dAM7A,Bouldin Creek Food Park,food_court foodstands ,30.25166715,-97.75403559,1207 S 1st St,78704.0,$,4.5,4,https://www.yelp.com/biz/bouldin-creek-food-park-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,77
I5dULpCR7QX1XFoF8MPgRA,Afia Foods,mediterranean ,30.32118,-97.7395,5000 Burnet Rd,78756.0,$,4.5,21,https://www.yelp.com/biz/afia-foods-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,84
3qTjN3CI1tvG2n9gpoUJ9w,Tortas Tacos Y Burritos El Mariachi,unknown,30.35979395,-97.6904887,408 E Rundberg Ln,78753.0,,5.0,2,https://www.yelp.com/biz/tortas-tacos-y-burritos-el-mariachi-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,64
sjgbSELDpzaabRe8bZwUbw,Micklethwait Craft Meats,bbq ,30.268459999999997,-97.72518000000001,1309 Rosewood Ave,78702.0,$$,4.5,784,https://www.yelp.com/biz/micklethwait-craft-meats-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,89
9MbWzPRvxANIbpV5PgggNQ,Burro Cheese Kitchen,sandwiches ,30.251703999999997,-97.748737,1221 S Congress Ave,78704.0,$,4.0,249,https://www.yelp.com/biz/burro-cheese-kitchen-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,83
_VwGLJo6gDFhLru8gNvNzQ,Wild Taco,unknown,30.34279,-97.76361899999999,3800 Dry Creek,78731.0,$,4.5,34,https://www.yelp.com/biz/wild-taco-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,36
I-oQr9U_5VXajCC2nMRHmg,Cold Cookie Company,icecream sandwiches ,30.290509999999998,-97.74464,2512 Rio Grande,78705.0,$,4.0,60,https://www.yelp.com/biz/cold-cookie-company-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,87
eO7965WkYeMyA1Z9yoD--A,Yummy Thai Food,thai ,30.2584,-97.73859,75 Rainey St,78701.0,$$,4.0,35,https://www.yelp.com/biz/yummy-thai-food-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,82
u7naTuxYMT_V-wny4QXXzw,The Mighty Cone,unknown,30.2641,-97.76236999999999,1720 Barton Springs Rd,78704.0,$,3.5,62,https://www.yelp.com/biz/the-mighty-cone-austin-4?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,69
gxvhDPD-7eUzWTrPN9tBgQ,La 1 Cajun and Creole,unknown,30.25860674,-97.71465205,515 Pedernales St,78702.0,$,4.5,32,https://www.yelp.com/biz/la-1-cajun-and-creole-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,91
D7gQeIBGgxBjZNv2lLP81w,Bananarchy,desserts catering ,30.24437141,-97.75823975,603 W Live Oak St,78704.0,$,4.5,296,https://www.yelp.com/biz/bananarchy-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86
tHv6_4DKOV8sZnlvTrCN9Q,Rosita's Al Pastor,mexican ,30.241898600000003,-97.7285184,1911 E Riverside Dr,78798.0,$,4.0,318,https://www.yelp.com/biz/rositas-al-pastor-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,80
pKXtSuabMA63tYCk1UMR-g,Turf N Surf Po' Boy,cajun foodstands seafood ,30.26713102,-97.74575101,407 Lavaca St,78701.0,$$,4.5,975,https://www.yelp.com/biz/turf-n-surf-po-boy-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,98
MiRr3aHDWpryg7YZC30hkg,Tacos Guerrero,mexican breakfast_brunch ,30.2526512,-97.7129882,96 Pleasant Valley Rd,78702.0,$,5.0,125,https://www.yelp.com/biz/tacos-guerrero-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,81
8hGvAFOswW9f-uiWULlcxg,Bodhi Viet Vegan,vietnamese vegetarian ,30.417279999999998,-97.69988000000001,2301 W Parmer Ln,78727.0,$,4.5,90,https://www.yelp.com/biz/bodhi-viet-vegan-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,65
kHFPhLPMya2EJqWu3ce0Lg,South Folk Eatery,unknown,30.1702549,-97.8260708,10106 Manchaca Rd,78748.0,$$,4.5,2,https://www.yelp.com/biz/south-folk-eatery-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,51
aMk0aSgeA16iuQFdQgukMg,Taqueria Morales,mexican ,30.200326500000003,-97.8000062,1415 W William Cannon,78745.0,$,4.5,160,https://www.yelp.com/biz/taqueria-morales-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,54
dS38_fpeqGF6LkUuW_bQBA,Kosmos,russian ,30.29298,-97.74176999999999,2718 Guadalupe St,78705.0,,5.0,9,https://www.yelp.com/biz/kosmos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,90
ZsnG5C9T8EaBJ_3n8YS3QA,Emojis Grilled Cheese Bar,sandwiches catering ,30.20363426,-97.7858963,,78745.0,$,4.0,62,https://www.yelp.com/biz/emojis-grilled-cheese-bar-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,60
owJ_0-9YBYfy40YD7l_KSA,Texas Chili Queens,unknown,30.26962,-97.74421,,78701.0,$$,4.0,35,https://www.yelp.com/biz/texas-chili-queens-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,98
tmnixyBFB5eQn0U4jewZMw,Isot house Vegan Food,unknown,30.2572,-97.7465,343 S Congress Ave,78704.0,,5.0,1,https://www.yelp.com/biz/isot-house-vegan-food-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,79
JSWtMK-yJAhq206cv6wluw,Wanderlust Food Trailer,noodles sandwiches ,30.261,-97.75735999999999,1210 Barton Springs Rd,78704.0,,5.0,5,https://www.yelp.com/biz/wanderlust-food-trailer-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,86
vuOfLg269Rr4-moMAidLqg,Veracruz All Natural,mexican ,30.23150915,-97.78777275,4208 Manchaca Rd,78704.0,$,4.0,195,https://www.yelp.com/biz/veracruz-all-natural-austin-7?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,74
Zi31XhIezr_g4aI0JUlGmg,Container Bar Food Truck,unknown,30.260355,-97.738495,90 Rainey St,78701.0,$,4.5,4,https://www.yelp.com/biz/container-bar-food-truck-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,90
5DZv9zdGVaHdXN1y5p5Xog,Munchiez,unknown,30.434279999999998,-97.74417,,78727.0,$,3.0,21,https://www.yelp.com/biz/munchiez-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,35
Bhne-nChrFIf3Pg2olE7Ag,Ice Scrapers,shavedice icecream ,30.2862669,-97.74252790000001,411 W 23rd,78705.0,$,4.0,110,https://www.yelp.com/biz/ice-scrapers-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,94
PVT4R8HtZixAqFOn8p3HfQ,The Flying Carpet,moroccan foodstands streetvendors ,30.241659999999996,-97.7582,504 W Oltorf St,78704.0,$,4.5,242,https://www.yelp.com/biz/the-flying-carpet-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,87
nO3JHm05R9KYNEZ7aIPSGw,Tacos y Pupusas Los Ramos,tacos ,30.23619799,-97.72798531,2204 Woodland Ave,78741.0,$,4.5,22,https://www.yelp.com/biz/tacos-y-pupusas-los-ramos-austin?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,73
OIyHoyqPKKTTjXZkC2NBeA,Bananarchy,desserts vegan ,30.2883451,-97.74168320000001,2420 Guadalupe St,78705.0,$,4.5,59,https://www.yelp.com/biz/bananarchy-austin-2?adjust_creative=BrBVbvRJvDe2nFKgnT6pEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BrBVbvRJvDe2nFKgnT6pEw,90
